Title,Price,Price/M2,AreaM2,Topology,Bedrooms,Condition,Location,AgencyName,ListingID,ImageURL,DetailsPage
Apartamento T1 - Aveiro centro,147 500 €,2 521 €/m²,"58,50 m²",T1,,Novo,"Glória e Vera Cruz, Aveiro",Domustag,14991922,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InlidWRjc3VzdXBiay1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.NapNqtAbYdmExmYhi9BEdQ7gjKTb82jCBjX7thR8xGU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID10U5c.html
T1 Novo + Terraço + Lugar de Estacionamento - Aveiro Cent...,147 500 €,3 430 €/m²,43 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",A CASA DA JOANA,15886785,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjQ4ZXN6NDd0N25hdjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.S7mvpXXXIaUiz-6wG16KQzyeUFmCB9Oe14gF4U56czM/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-novo-terraco-lugar-de-estacionamento-aveiro-cent-ID14ESt.html
"Apartamento T1 Est. Arrumo Venda Aveiro (Vera Cruz), Glór...",147 500 €,2 312 €/m²,"63,80 m²",T1,1,Usado,"Glória e Vera Cruz, Aveiro","Imobiria - Soc Med Imob, Unipessoal Lda.",15831404,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjM0cXNldDI5MTViaTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.n1Z-rTejBNJ_rsYXuN7GqKPexoFLzpFiGYVtyrmScQw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-est-arrumo-venda-aveiro-vera-cruz-glor-ID14qte.html
T 1 com terraço em no centro Aveiro,147 500 €,3 207 €/m²,46 m²,T1,1,Novo,"Aradas, Aveiro",PREDIMED PORTUGAL,15870821,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImppbHd5czhxYmJxZjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.qOfyuiCt03By5rgZRxTnH_AmMQj__2uCXjBALcB8zd4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t-1-com-terraco-em-no-centro-aveiro-ID14AIZ.html
Apartamento - 44 m² - T1,147 500 €,3 352 €/m²,44 m²,T1,1,Novo,"Esgueira, Aveiro",IAD Portugal,15872062,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Img0N2QxcHdod2d6aDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.xwUzfLgGVCFSxgVez014s7z8tbZ_G5zVDruEfnu34qE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-44-m-t1-ID14B30.html
"Apartamento T0+1 Venda em Glória e Vera Cruz,Aveiro",147 500 €,1 826 €/m²,"80,77 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735949,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InVpb2Vkc3J2aGZuZTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.DrB8xRm2g2pPTp2mUj_y2nkHJ8tmWobXefTs5jo5bO4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t0-1-venda-em-gloria-e-vera-cruz-aveiro-ID141DD.html
Apartamento T1 - Aveiro,147 500 €,3 512 €/m²,42 m²,T1,,Em construção,"Esgueira, Aveiro",Soluções Ideais - Imobiliária,15832431,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImYxMGl6NnlwYzVnNi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.x6zzFxz1Md9mLJA3vpEK8_ifI8yVbirzY70FDCvyTiY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-ID14qJN.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",147 500 €,3 352 €/m²,44 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Jhomea Invest,15937781,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjU5ZXA1Z2hwZm1xMy1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.FJIxqvW-6KNY201togOY6JxeBBeGP9pIs-rOrj_AMH0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID14S8Z.html
Apartamento T1 Novo no Centro de Aveiro!! Com decoração d...,147 000 €,3 267 €/m²,45 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Soluções Aveiro Imobiliária,15459741,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImgxY3U3dWQ4bm9tdjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.s6DzUQkdCspoUW6EbtRzwQVCSH3CgiRtrsiaCi3agOg/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-no-centro-de-aveiro-com-decoracao-d-ID12RMF.html
Apartamento T1 com Terraço,145 000 €,3 152 €/m²,46 m²,T1,1,Em construção,"Aradas, Aveiro",Casaveiro Imobiliária,15777668,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImkzNncxeTc0NjltMDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.3P7HkSM0AmE2hsTp9Yy3UuPwFAd35-EvoefZZWfSzmA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-terraco-ID14cuv.html
Apartamento T1 no Centro de Aveiro.,145 000 €,3 420 €/m²,"42,40 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Arcada Imobiliária Forca / Praia da Barra,16011964,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhwNDd0NTdhbjFuaDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.mZ4hzt6O3Pb7AL9GiQEaMgf01TOc3mpSPgjmdf4no20/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-centro-de-aveiro-ID15bru.html
Apartamento T1 Zona Histórica de Aveiro,145 000 €,2 071 €/m²,70 m²,T1,1,Novo,"Rua Antónia Rodrigues, Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15983927,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImJsM3l5bHdyNTE0ay1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.dVy7fRXrvGMnuZYOIr79DPXVFsz5wONfZ8gkD-PO820/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-zona-historica-de-aveiro-ID1549h.html
Excelente Apartamento T1 com Terraço,145 000 €,3 152 €/m²,46 m²,T1,1,Em construção,"Aradas, Aveiro","Casaveiro - Furet, Lda",15977496,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InR5aXJzZmU5aGtvNDEtQVBUIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.hHiaU-0KN96u2LlIEqcA_BVPYTgQ_JUIY5iUx0UJEbM/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/excelente-apartamento-t1-com-terraco-ID152ty.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",145 000 €,2 816 €/m²,"51,50 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Imobiz,14606821,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImE2MTFmeGtoMXFzOC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.8YaYgHdwrnwx1iZg82aJaK2cb_NI2faY4X95oLHfVkU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-IDZhTT.html
Apartamento T1,145 000 €,1 726 €/m²,84 m²,T1,,Em construção,"Eixo e Eirol, Aveiro",PP Consultores,15920094,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjZpdHpqejFybnhkczEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.r05kJ8wggME9AdbKfOg-Us3UTBLb-4ZHEoc1O_6qML0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-ID14NxI.html
T0 em Gloria e Vera Cruz Aveiro,145 000 €,2 900 €/m²,50 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",MaxCasa Imobiliária e Financeira,15641803,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImEzNDZmMWFxa25nMS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.sHhOeg5nAdavYs6uiOwpON_IAZXtRueaSAtuD9HzQPw/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t0-em-gloria-e-vera-cruz-aveiro-ID13D99.html
T0 em Aveiro,145 000 €,3 295 €/m²,44 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",MaxCasa Imobiliária e Financeira,15635138,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IngzcXhuYTJuejF4by1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.672ymw68B6m8l0C9ls2rbazATVfRlKx_ZrkFukntRCo/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t0-em-aveiro-ID13BpE.html
T0  Vera Cruz ótimo investimento,145 000 €,3 295 €/m²,44 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",MaxCasa Imobiliária e Financeira,15628015,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Ijdsb3BrZHRpaHV0djItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.pn30ZF1gljCsss0xAwo2u1X7s1eV2ITb6zIztcloPVs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t0-vera-cruz-otimo-investimento-ID13zyL.html
Apartamento T1 Aveiro - BEIRA MAR,145 000 €,3 882 €/m²,"37,35 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Soluções Aveiro Imobiliária,15602236,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjBsdTJweHQza3AyZTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.7IeWy2SPF0kzfA_5fFnLMqiGN2KmxelUGxeGzaMr1lc/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-beira-mar-ID13sQY.html
Apartamento T1 no Centro de Aveiro!!,145 000 €,3 053 €/m²,"47,50 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Soluções Aveiro Imobiliária,15054027,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJxdjZpOTFnb3d4MjMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.yFlJQmOc0FFTMaCyNk0DH-EitKd_dU02h3DJf5FKet8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-centro-de-aveiro-ID11aeT.html
Apartamento T1 com terraço,145 000 €,3 108 €/m²,"46,65 m²",T1,1,Em construção,"Aradas, Aveiro","Casaveiro - Furet, Lda",15977398,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Imx1NTd6N3VoZWhtNS1BUFQiLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.asdjRkgOV5ucZfLcRvuCaZOaRgYnlPwu4ONKBQ9Nj18/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-terraco-ID152rY.html
Apartamento T1 Aveiro Centro,145 000 €,3 625 €/m²,40 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",PurusHomes,11792140,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9mOHdnajIzeDdwNTItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.cojXOn631TCg65-oW2DmmH2a3b9dxb0MNa86wyMK_2A/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-IDNtFO.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",145 000 €,3 180 €/m²,"45,60 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Imobiz,15062781,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im5uNnlvbXN6aHdwdzItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.hxqoRZlndFc7C_sCBy635CueFTgTW8mXV1oxJGp0kcY/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID11cv5.html
Apartamento T1 com terraço,145 000 €,3 108 €/m²,"46,65 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Casaveiro Imobiliária,15822395,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImE0MjEyNTBxaWpheDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.lWBXtCIu7wkBf2CRJ2zoXw68D1gi9fYofdgbFR7SOH4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-terraco-ID14o7W.html
Apartamento T1 - Aveiro centro,145 000 €,2 788 €/m²,52 m²,T1,1,Novo,"Glória e Vera Cruz, Aveiro",Domustag,15855546,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjlsbmgyMXZ4ZXg4ZC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.D2Q_24c_fXadFoedDrgte_gDY08W9BImT-H6eCK2AzQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-aveiro-centro-ID14vKC.html
Apartamento T1 na zona histórica de Aveiro,145 000 €,3 625 €/m²,40 m²,T1,,Novo,"Glória e Vera Cruz, Aveiro",LitoralCasa,15565751,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im9kOGxvemR1b3luOTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.mo1jHnBFHWprZz8IN7oygaB3ypCAL0Mpwi6CfzTrfu0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-na-zona-historica-de-aveiro-ID13jmw.html
T1 Novo - Centro de Aveiro,145 000 €,3 919 €/m²,37 m²,T1,,Novo,"Glória e Vera Cruz, Aveiro",LitoralCasa,15565750,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImpoZmE5YXoyeGU2MjEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.9efPXilQFOZ15iaLIZv995jK8rjfmb6Yy9KSfXWMRPE/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-novo-centro-de-aveiro-ID13jmu.html
Apartamento T1 como novo no centro de Aveiro!,145 000 €,4 028 €/m²,36 m²,T1,1,Renovado,"Glória e Vera Cruz, Aveiro",Arcada Glicinias,15765612,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InpvdGV4MDU1c2preTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.0rml5kxHjfyN_CcDtUBXCD8O4J4P1pOQBqwBoVX9I_M/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-como-novo-no-centro-de-aveiro-ID149m4.html
Empreendimento Morgado da Granja - Apartamento T1,145 000 €,3 222 €/m²,45 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15612434,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InVic3pvYzM3aDhlMi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.rJvzcWuuLy8g0RVzq2i8aKdeQybBfATeRfpYKa7uKy8/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/empreendimento-morgado-da-granja-apartamento-t1-ID13wws.html
T1 em Aveiro - Beira Mar,145 000 €,2 843 €/m²,51 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Villè | Real Estate,15129833,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im8zMnZscXNvY2owcDMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.aWT1XUcgJWHE-mbVYivBgHhb-6YB2p4RrJV4r6Zqbcs/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/t1-em-aveiro-beira-mar-ID11tXz.html
Apartamento T1 - Morgados da Granja,145 000 €,3 627 €/m²,"39,98 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",ZuGruppe,15731439,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Inh3bmNlYXlqczFhejEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.0q5TiO_fQdIK_EsZ5FlI88Gstxf-QAZP8zlb5fDA4Lk/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-morgados-da-granja-ID140sT.html
Apartamento T1 - Morgados da Granja,145 000 €,3 409 €/m²,"42,54 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",ZuGruppe,15731438,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjlmZXdwb3RhOGN2ajMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.h-o34pjjPBXKwgdL60d53wARKrmYtHeFTf9ppkv5olo/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-morgados-da-granja-ID140sS.html
Apartamento T1 - Morgados da Granja,145 000 €,3 882 €/m²,"37,35 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",ZuGruppe,15731435,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InM5eWE1MThqMmVveDItRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.itopzMIUEv2lVTNROqA6YjulCziwato_jnZPdTNzu6A/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-morgados-da-granja-ID140sP.html
Apartamento T1 - Morgados da Granja,145 000 €,3 391 €/m²,"42,76 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",ZuGruppe,15731433,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjJvOGtzYnhlZjQ4OTEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.KHeh8g1D8H2Nn7fKW5zuiUglDb1pFQ2gaj6Q5bvgZz4/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-morgados-da-granja-ID140sN.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",145 000 €,2 843 €/m²,51 m²,T1,,Em construção,"Glória e Vera Cruz, Aveiro",Imobiz,14581783,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6IjhzdGs5ZzA3dG96NTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.-_ILN_UZ2w9w3nGgzyO0yMw7RowI01vPjXFLwH1ubdU/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-IDZbo3.html
Apartamento T1 - zona Beira-Mar,145 000 €,3 222 €/m²,45 m²,T1,1,,"Glória e Vera Cruz, Aveiro",PREDIMED PORTUGAL,15769965,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImhncjU2amU3MWF5MDEtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.AcQo-AJ3oI_xd80VPUVXJ3IOgMUDGLRaLHksB2l_mNQ/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-zona-beira-mar-ID14auh.html
"Apartamento T1 DUPLEX Venda em Glória e Vera Cruz,Aveiro",145 000 €,3 347 €/m²,"43,32 m²",T1,,Em construção,"Glória e Vera Cruz, Aveiro",Gafinvest,15735774,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6InV1OGtwYjJ1d3ZkNTMtRUNPU1lTVEVNIiwidyI6W3siZm4iOiI0amFmcGw5aDNmZ3QtQVBUIiwicyI6IjE0IiwicCI6IjEwLC0xMCIsImEiOiIwIn1dfQ.ylW_yYRyEb7dNDqZNt9HZc0xxnVFXpMyE27sw3HBhl0/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-duplex-venda-em-gloria-e-vera-cruz-aveiro-ID141AO.html
Apartamento T1 no centro de Aveiro,145 000 €,3 270 €/m²,"44,34 m²",T1,1,Em construção,"Glória e Vera Cruz, Aveiro",PT INVESTIMENTOS,15509599,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImV3MG44ZnEzdXpudi1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.dSzD3CrwwMKYdGWbM-g60QFFDfy8ZaIutSCuSuL4oJA/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-no-centro-de-aveiro-ID134KP.html
"Apartamento de tipologia T1, novo, à venda no centro Hist...",145 000 €,3 270 €/m²,"44,34 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Metroinveste,15902664,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImczYTlsdGRzbmtoYS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ZNQE3i3PkdQgUtsa_nrfTeQJx58FzvTS0ySL5_Ik59A/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-de-tipologia-t1-novo-a-venda-no-centro-hist-ID14J0A.html
"Apartamento T1 Venda em Glória e Vera Cruz,Aveiro",145 000 €,3 222 €/m²,45 m²,T1,1,Em construção,"Glória e Vera Cruz, Aveiro",Artte Consultores,14977569,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6Im95endqZWMzYmFvbC1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.pMz5x5rXHpJKNNs79cbQG_-5TUb8u6d1e1LMF_uqbko/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-gloria-e-vera-cruz-aveiro-ID10QlH.html
"Apartamento de tipologia T1, novo, à venda no centro Hist...",145 000 €,3 270 €/m²,"44,34 m²",T1,1,Novo,"Glória e Vera Cruz, Aveiro",Metroinveste,15902664,https://ireland.apollo.olxcdn.com/v1/files/eyJmbiI6ImczYTlsdGRzbmtoYS1FQ09TWVNURU0iLCJ3IjpbeyJmbiI6IjRqYWZwbDloM2ZndC1BUFQiLCJzIjoiMTQiLCJwIjoiMTAsLTEwIiwiYSI6IjAifV19.ZNQE3i3PkdQgUtsa_nrfTeQJx58FzvTS0ySL5_Ik59A/image;s=1280x1024;q=80,https://www.imovirtual.com/pt/anuncio/apartamento-de-tipologia-t1-novo-a-venda-no-centro-hist-ID14J0A.html
